,0,1,2,3,4,5,6,7,8,9
109,-2.3180227,0.23362756,1.6157042,-1.100754,-1.9008442,-4.346857,0.895025,0.53775656,-1.1520398,0.5731232
110,-1.5586313,0.50805986,0.9914691,-1.1215705,-2.24887,-4.181328,0.18918656,0.49401462,-0.40650535,1.5172865
111,-2.17582,-0.022120886,1.509618,-1.1821134,-1.9406385,-4.4498672,0.585355,0.60047615,-1.1037023,0.7643848
112,-1.635807,0.7003841,1.2388731,-0.89534634,-1.59705,-4.4691315,0.18915875,0.45891327,-0.34788245,1.7153065
113,-0.47284532,0.117625624,2.6389406,-0.31922793,-2.6220303,-3.6929102,0.19510078,-0.2597605,-0.948348,1.1867205
114,-2.1021967,0.35236916,1.1352158,-1.0935681,-1.7337619,-4.294062,0.5822334,0.20665933,-0.82649875,1.1957008
115,-0.4622201,0.6279697,2.3133373,-0.98087066,-2.2737348,-3.7140718,0.6112925,-0.0049052984,-0.5699208,0.34632698
116,-1.5893446,0.73460376,1.1290379,-0.90475154,-2.010768,-4.0280867,-0.121987835,0.34294435,-0.34566218,1.4797716
117,-2.1740463,0.21248242,1.094763,-1.103919,-1.803781,-4.250708,0.6505331,0.21444534,-0.7923486,0.90194035
118,-1.5799284,0.41470087,1.5056554,-0.64354277,-2.0036526,-3.870825,0.8116364,0.28154534,-0.19481197,1.674871
119,-2.287767,0.80769575,0.95671386,-1.3848388,-2.0908647,-4.453016,0.32376176,0.46740872,-0.84079397,0.90635467
120,-1.8184428,0.5535605,1.2317182,-1.3914101,-1.6393481,-3.0755382,0.84456015,0.3799135,-1.1557583,0.7470181
121,-1.5155617,0.4878386,1.289925,-0.7139227,-1.9116323,-4.0428767,0.73758566,0.24797958,-0.35678595,1.5990932
122,-2.309927,0.7876892,1.0003495,-1.2700831,-2.082521,-4.41243,0.40385878,0.32014787,-0.96765286,0.7267277
123,-1.1612289,0.1886277,1.4473822,-0.8718836,-2.2275624,-4.206027,0.9023316,0.16233939,-0.25864434,1.7619636
124,-2.6803248,0.5339905,1.3969356,-1.4506216,-1.8038886,-4.256584,0.41016024,1.0124812,-0.7052677,0.8343156
125,-1.1969055,0.47414467,1.2774888,-0.6099859,-2.0011966,-4.190693,0.84714854,-0.079707384,-0.3833817,1.1897855
126,-2.6327477,0.56452876,1.3625177,-1.3668934,-1.8571597,-4.1271663,0.30883324,0.8778631,-0.66813564,0.6228664
127,-1.1557726,0.19583848,1.4461414,-0.6130695,-2.2523897,-4.0952735,1.0123905,0.016981151,-0.31730092,1.3597684
128,-2.6002862,0.6410006,1.4148554,-1.2161876,-2.1876125,-4.080797,0.39555255,0.46818873,-0.75680393,0.75747603
129,-1.1764135,0.23745137,1.2754302,-0.56226015,-2.2953644,-4.358361,0.8573011,-0.16611397,-0.53028953,1.5071282
130,-2.6254895,0.7143049,1.2091327,-1.1702017,-1.9633996,-4.224391,0.38721758,0.27129206,-0.76457167,0.9187148
131,-1.4066355,0.48762587,1.2431718,-0.3877778,-2.2595296,-3.8988392,0.35256532,1.030912,-0.09826947,1.9771943
132,-2.5692432,0.42224407,1.5736368,-1.0625654,-1.9177488,-4.2425723,0.31753406,0.7390745,-0.8536529,0.9611183
133,-0.12056745,0.213871,2.1623256,-0.30661675,-2.2104588,-3.658445,0.70655954,0.17957425,-1.1183784,0.55625486
134,-0.2935987,0.48315206,2.0481617,-1.1537881,-2.509448,-3.6307962,1.0729434,0.121401146,-0.60141283,0.43659884
135,-1.6515785,0.44333652,1.1230965,-0.41136682,-2.1580832,-3.8769715,0.55667084,1.1626841,-0.25243744,1.8131621
136,-2.6146462,0.28140256,1.3070219,-1.0777494,-2.0561585,-4.2015157,0.44735545,0.6894237,-1.0599449,0.9171656
137,-1.1994927,0.5138922,1.0654848,-0.5013761,-2.3669622,-4.0433435,0.52579325,0.4509602,-0.021999888,1.6391809
138,-2.4305534,0.3397745,1.3583386,-1.2265309,-1.9861034,-3.9874873,0.11753776,1.0789615,-0.6358672,0.8171489
139,-1.8890903,0.86952126,1.198947,-1.2148025,-1.6333458,-3.0755668,0.13217941,1.1143122,-0.943256,0.8551055
140,-1.1834857,0.59650695,1.2126136,-0.630505,-2.5280046,-4.0073028,0.56191444,0.63069844,-0.1825712,1.5741841
141,-2.299418,0.29695222,1.3503953,-1.2959957,-2.0732167,-4.077304,0.25947654,0.9777805,-0.6448517,0.79545
142,-1.195431,0.43356153,1.1833239,-0.53873515,-1.8489318,-4.1429634,0.7818606,1.0865086,-0.17944928,1.4034417
143,-2.3866014,0.1335681,1.602194,-1.2221273,-2.0363483,-3.9285204,0.2117189,0.9753137,-0.98043144,0.6360185
144,-1.4194857,0.4793297,1.2303778,-0.57947624,-2.1332815,-3.9137151,0.7789196,1.0291624,-0.2100079,1.4115933
145,-2.2747061,0.1936903,1.5028085,-1.434225,-2.124886,-4.021132,0.15903896,0.8858049,-1.1139032,0.7825523
146,-1.2115692,0.41619304,1.8013597,-0.44630674,-2.369725,-4.050246,0.7296834,0.7056512,-0.2696933,1.0807544
147,-1.9914558,0.11121576,1.8279774,-1.2975638,-1.9157659,-4.1824503,-0.11177125,0.85638744,-1.143744,0.468221
148,-1.3389996,0.4895339,1.7377776,-0.33202422,-2.0310347,-3.9489849,0.9805577,0.8372025,-0.32191685,1.2780148
149,-2.2375379,0.183168,1.681152,-1.347021,-1.7282397,-4.001615,-0.044133656,1.1044097,-0.9324566,0.49269727
150,-1.2419814,0.662886,1.8543962,-0.07456582,-2.1187234,-3.8940372,0.5561848,0.08743963,-1.0613172,1.2231404
151,-2.2478044,0.31211966,1.6828977,-1.1188587,-2.1873271,-3.8514757,-0.2194758,0.7782867,-1.162063,0.7214086
152,-0.2916558,0.4131216,2.3891587,-0.17593476,-2.5175414,-4.010958,0.57767665,-0.010557875,-1.1575791,0.69730264
153,-0.40489852,0.49841207,1.7977567,-1.2538227,-2.217015,-3.621225,1.0984191,0.24609499,-0.37484318,0.9132961
154,-1.3097717,0.5264227,1.6796678,-0.18620344,-2.313514,-3.8186157,1.088635,0.26555339,-1.1517918,1.3899493
155,-2.2861328,0.36583406,1.7442752,-1.2991182,-2.216344,-4.061239,-0.18731467,0.90734154,-1.1589129,0.7636331
156,-1.6048168,0.5460228,1.5892763,0.07378233,-2.5415587,-3.8336887,0.8878239,0.34793633,-0.9675331,0.82138586
157,-2.254402,0.087739944,1.7332605,-1.2845416,-1.9816806,-4.0101933,0.3208972,0.7766301,-0.70689726,0.68026006
158,-1.9302665,1.1396286,1.0999486,-1.2533906,-1.4607635,-2.9081898,0.13027874,0.99921227,-0.92653006,0.5609584
159,-1.5324669,0.77924937,1.6622512,0.17087573,-2.3574982,-3.959579,0.7686639,0.25372785,-1.1035883,1.2562215
160,-2.2721326,-0.051040653,1.8010383,-1.186113,-1.9952897,-4.038717,0.40291944,1.0056244,-0.65206045,0.7263248
161,-0.8883017,0.2885918,1.335041,-0.22385098,-3.049489,-3.836759,1.1159822,0.09471731,-0.87044996,0.83362734
162,-2.3671374,-0.15344375,1.7968501,-1.366516,-2.164655,-3.8532016,0.19539572,0.8445016,-1.5693752,0.19240218
163,-0.83466625,0.27598923,1.4588569,-0.05722429,-2.8287835,-3.9761517,0.88420737,0.12604845,-1.0130268,0.8740573
164,-2.271221,-0.09423303,1.5807981,-1.3448495,-2.226219,-3.6521862,0.2057626,0.884765,-1.6763672,0.4950403
165,-1.3586396,0.38435772,1.4676087,-0.42613363,-2.7589462,-3.9693198,0.8299136,0.5190085,-0.8706845,0.90136
166,-2.5824277,-0.08828238,1.7094847,-1.2112274,-2.2203264,-3.925508,0.17887494,0.75206244,-1.0027628,0.7714059
167,-1.2236698,0.4318606,1.395732,-0.1701515,-2.8194132,-4.225463,1.0897975,0.56736135,-0.9429391,0.7660324
168,-2.4498508,-0.040572904,1.5237446,-1.0930924,-2.043259,-3.9922426,0.07796364,0.9505851,-1.0028139,0.67380285
169,-0.2779802,0.3218553,2.1566243,-0.07826142,-2.5007558,-3.6645474,0.7504701,0.16794035,-1.2743657,0.71990037
170,-0.3185334,-0.12847419,2.2154078,-1.3240272,-2.5718749,-3.693124,1.1772196,0.35659587,-0.17678557,0.602823
171,-0.9106362,0.5525226,1.7404491,-0.5870286,-2.2700665,-4.069721,1.0875267,0.5138546,-0.75067675,0.8112196
172,-2.0282493,-0.33844134,1.3888376,-1.4106805,-1.9675298,-3.978389,0.8089499,0.60229,-1.2383167,0.49616933
173,-0.8587509,0.6736578,1.4811804,-0.71465325,-2.6711197,-4.1642137,1.1289263,0.7637391,-0.5379998,0.840084
174,-2.0767019,-0.30146474,1.5374935,-1.1991162,-2.0333316,-3.808362,0.8155856,0.63262933,-1.0586543,0.63916695
175,-0.76898205,0.06335684,1.1313334,-0.65540975,-2.3118453,-3.9943473,1.6297216,0.837137,-0.43081465,0.81688535
176,-2.0199997,-0.22407438,1.1299099,-1.136831,-1.786728,-3.8909857,0.75902325,0.3927887,-1.459319,0.75789195
177,-1.6756415,0.7942042,1.0878643,-0.92655027,-1.5929985,-3.5263839,0.27318844,0.6315869,-0.069909334,1.409672
178,-0.84417474,0.2605844,1.2915342,-0.59142274,-2.191256,-4.164504,1.73196,0.865397,-0.40322182,0.84281534
179,-2.0531301,-0.07252887,1.2781954,-1.0781753,-2.0668237,-3.9899552,0.6820561,0.50567985,-1.3758407,0.6502932
180,-1.1146497,-0.12236965,1.2110718,-0.8681189,-2.169124,-3.8595726,1.2789726,1.5768789,-0.15781868,1.1126379
181,-2.1794128,-0.17160532,1.4291378,-1.449082,-1.8542956,-3.8580544,0.6858348,0.7702507,-0.9160377,0.572864
182,-1.148868,-0.011886522,1.3980318,-0.7828358,-2.189433,-3.6939328,1.0633069,1.5755323,-0.23590474,0.90699166
183,-2.0621653,-0.2519164,1.4658934,-1.4665661,-1.9009526,-3.9216845,0.64515054,0.63884676,-0.85297674,0.44614154
184,-1.1766734,0.1245101,1.2522753,-0.9169625,-2.0302818,-3.809016,1.4357196,1.3184685,-0.2155469,0.83861446
185,-2.1648378,0.26681358,1.4425917,-0.9571053,-1.8856543,-3.992293,0.5185008,0.7243644,-0.9371558,0.5145577
186,-1.2309977,0.15477267,1.0957757,-0.8066647,-2.0009165,-3.6701949,1.3449303,1.346441,-0.20184885,1.0455527
187,-2.1549163,0.28674993,1.3572307,-0.93518215,-1.9803035,-3.9560926,0.7504504,0.58609116,-0.9281753,0.73922235
188,-0.115328945,0.3180104,1.8694942,-0.37008673,-2.1634243,-3.7739785,0.3863444,-0.06881979,-1.2317985,0.77874184
189,-0.4066642,-0.066835955,2.068454,-1.436354,-2.5720825,-3.4553251,1.4190139,0.3151927,-0.27734256,0.49095243
190,-1.1201171,-0.04271957,1.4005272,-0.5752519,-2.0145278,-3.634033,1.6562891,1.2091265,-0.271478,0.9552763
191,-2.3693943,0.12004438,1.4725326,-1.1219563,-2.3683257,-3.912546,0.48766354,0.21438268,-1.2021369,0.5237548
192,-1.0949646,-0.023506436,1.4242505,-0.6820287,-2.33836,-3.849104,1.6479667,1.3982546,-0.21532176,0.66324544
193,-2.319625,0.044286437,1.312393,-1.2898967,-2.4611728,-4.1224246,0.5338596,0.1752964,-1.2524256,0.61503035
194,-1.4964112,0.05326452,1.1648555,-0.6262525,-1.9406134,-3.6407733,1.4395989,1.6618114,-0.041764975,1.2212446
195,-1.2278113,0.9168719,1.2585479,-0.7452541,-1.7627115,-3.5017276,0.56815994,0.6073794,-0.27289057,1.5333976
196,-2.2731593,-0.019027328,1.4132686,-1.1914468,-2.068776,-3.6531265,0.5427489,0.6013169,-0.8040497,0.60434663
197,-1.3187696,0.055517193,1.0587307,-0.565387,-1.9239365,-3.6105833,1.3867091,1.5901026,-0.053265356,1.1386268
198,-2.2912328,0.002807734,1.3925811,-1.3104675,-2.143736,-3.8687055,0.5119266,0.7221461,-0.71348107,0.8115581
199,-1.218956,-0.022339262,0.8157631,-0.6608376,-2.0228932,-3.732681,1.4832612,0.8241927,0.0814462,1.5948725
200,-2.0557086,-0.13197741,1.0910982,-1.5071036,-2.161438,-3.3745167,0.64274436,0.27784687,-1.3588723,0.7578581
201,-1.248828,0.048653252,0.83992416,-0.39538774,-2.3248942,-3.6801178,1.3822092,0.8607819,0.062998414,1.5491111
202,-2.017586,-0.21963307,1.2906258,-1.7276593,-2.0123203,-3.8038218,0.7418262,0.41321588,-1.039158,0.91628474
203,-1.4826635,-0.29270083,0.74695957,-0.34511074,-1.9916102,-3.532747,0.89243346,1.2942495,0.30426657,1.2615669
204,-2.1310937,0.21459037,1.3108706,-1.565758,-2.0788164,-3.668129,0.08773778,0.14044125,-1.4460348,0.72272724
205,-0.95020175,0.73763055,1.3660126,0.31410336,-1.7047987,-3.4552226,-0.024773449,-0.7441709,-0.9679579,1.9221749
206,-1.3588191,-0.26969847,0.61969584,-0.2968055,-2.0573175,-3.5250096,0.86538905,1.4517362,0.25216794,1.5009451
207,-2.3857448,0.21135539,1.3981383,-1.613579,-2.1961489,-3.6219099,-0.014273651,0.299026,-1.2071385,0.6075913
208,-0.3964467,-0.140461,2.2278454,-0.73618436,-2.309498,-3.7165213,1.207333,0.27402294,-0.03475229,0.81734675
209,-0.61280274,0.42799103,1.9705882,-0.1131794,-2.1696851,-3.6228917,0.68837065,0.69471276,-1.0943522,0.40366483
